Date,City,Item,Category,Price
2026-01-08,Peshawar,Potato,Vegetables,76
2026-01-08,Peshawar,Chicken,Protein,536
2026-01-08,Peshawar,Meat,Protein,1166
2026-01-08,Peshawar,Cooking Oil,Others,496
2026-01-08,Peshawar,Tea,Others,1710
2026-01-08,Quetta,Flour,Essentials,174
2026-01-08,Quetta,Sugar,Essentials,156
2026-01-08,Quetta,Rice,Essentials,172
2026-01-08,Quetta,Milk,Essentials,256
2026-01-08,Quetta,Eggs,Essentials,310
2026-01-08,Quetta,Bread,Essentials,70
2026-01-08,Quetta,Petrol,Fuel,277
2026-01-08,Quetta,Diesel,Fuel,249
2026-01-08,Quetta,Onion,Vegetables,78
2026-01-08,Quetta,Tomato,Vegetables,75
2026-01-08,Quetta,Potato,Vegetables,76
2026-01-08,Quetta,Chicken,Protein,560
2026-01-08,Quetta,Meat,Protein,1124
2026-01-08,Quetta,Cooking Oil,Others,516
2026-01-08,Quetta,Tea,Others,1731
2026-01-08,Sialkot,Flour,Essentials,173
2026-01-08,Sialkot,Sugar,Essentials,155
2026-01-08,Sialkot,Rice,Essentials,143
2026-01-08,Sialkot,Milk,Essentials,237
2026-01-08,Sialkot,Eggs,Essentials,334
2026-01-08,Sialkot,Bread,Essentials,77
2026-01-08,Sialkot,Petrol,Fuel,264
2026-01-08,Sialkot,Diesel,Fuel,237
2026-01-08,Sialkot,Onion,Vegetables,81
2026-01-08,Sialkot,Tomato,Vegetables,120
2026-01-08,Sialkot,Potato,Vegetables,63
2026-01-08,Sialkot,Chicken,Protein,519
2026-01-08,Sialkot,Meat,Protein,1091
2026-01-08,Sialkot,Cooking Oil,Others,472
2026-01-08,Sialkot,Tea,Others,1657
2026-01-08,Hyderabad,Flour,Essentials,172
2026-01-08,Hyderabad,Sugar,Essentials,154
2026-01-08,Hyderabad,Rice,Essentials,168
2026-01-08,Hyderabad,Milk,Essentials,256
2026-01-08,Hyderabad,Eggs,Essentials,332
2026-01-08,Hyderabad,Bread,Essentials,69
2026-01-08,Hyderabad,Petrol,Fuel,269
2026-01-08,Hyderabad,Diesel,Fuel,242
2026-01-08,Hyderabad,Onion,Vegetables,84
2026-01-08,Hyderabad,Tomato,Vegetables,99
2026-01-08,Hyderabad,Potato,Vegetables,58
2026-01-08,Hyderabad,Chicken,Protein,553
2026-01-08,Hyderabad,Meat,Protein,1100
2026-01-08,Hyderabad,Cooking Oil,Others,471
2026-01-08,Hyderabad,Tea,Others,1622
2026-01-08,Gujranwala,Flour,Essentials,151
2026-01-08,Gujranwala,Sugar,Essentials,161
2026-01-08,Gujranwala,Rice,Essentials,166
2026-01-08,Gujranwala,Milk,Essentials,248
2026-01-08,Gujranwala,Eggs,Essentials,304
2026-01-08,Gujranwala,Bread,Essentials,76
2026-01-08,Gujranwala,Petrol,Fuel,267
2026-01-08,Gujranwala,Diesel,Fuel,239
2026-01-08,Gujranwala,Onion,Vegetables,76
2026-01-08,Gujranwala,Tomato,Vegetables,93
2026-01-08,Gujranwala,Potato,Vegetables,55
2026-01-08,Gujranwala,Chicken,Protein,536
2026-01-08,Gujranwala,Meat,Protein,1078
2026-01-08,Gujranwala,Cooking Oil,Others,487
2026-01-08,Gujranwala,Tea,Others,1637
2026-01-08,Sukkur,Flour,Essentials,166
2026-01-08,Sukkur,Sugar,Essentials,140
2026-01-08,Sukkur,Rice,Essentials,160
2026-01-08,Sukkur,Milk,Essentials,247
2026-01-08,Sukkur,Eggs,Essentials,291
2026-01-08,Sukkur,Bread,Essentials,67
2026-01-08,Sukkur,Petrol,Fuel,261
2026-01-08,Sukkur,Diesel,Fuel,234
2026-01-08,Sukkur,Onion,Vegetables,90
2026-01-08,Sukkur,Tomato,Vegetables,78
2026-01-08,Sukkur,Potato,Vegetables,49
2026-01-08,Sukkur,Chicken,Protein,533
2026-01-08,Sukkur,Meat,Protein,1055
2026-01-08,Sukkur,Cooking Oil,Others,465
2026-01-08,Sukkur,Tea,Others,1612
2026-01-08,Bahawalpur,Flour,Essentials,147
2026-01-08,Bahawalpur,Sugar,Essentials,137
2026-01-08,Bahawalpur,Rice,Essentials,150
2026-01-08,Bahawalpur,Milk,Essentials,240
2026-01-08,Bahawalpur,Eggs,Essentials,314
2026-01-08,Bahawalpur,Bread,Essentials,65
2026-01-08,Bahawalpur,Petrol,Fuel,261
2026-01-08,Bahawalpur,Diesel,Fuel,234
2026-01-08,Bahawalpur,Onion,Vegetables,78
2026-01-08,Bahawalpur,Tomato,Vegetables,89
2026-01-08,Bahawalpur,Potato,Vegetables,56
2026-01-08,Bahawalpur,Chicken,Protein,502
2026-01-08,Bahawalpur,Meat,Protein,1069
2026-01-08,Bahawalpur,Cooking Oil,Others,467
2026-01-08,Bahawalpur,Tea,Others,1594
2026-01-08,Abbottabad,Flour,Essentials,181
2026-01-08,Abbottabad,Sugar,Essentials,158
2026-01-08,Abbottabad,Rice,Essentials,167
2026-01-08,Abbottabad,Milk,Essentials,259
2026-01-08,Abbottabad,Eggs,Essentials,331
2026-01-08,Abbottabad,Bread,Essentials,69
2026-01-08,Abbottabad,Petrol,Fuel,272
2026-01-08,Abbottabad,Diesel,Fuel,244
2026-01-08,Abbottabad,Onion,Vegetables,97
2026-01-08,Abbottabad,Tomato,Vegetables,113
2026-01-08,Abbottabad,Potato,Vegetables,72
2026-01-08,Abbottabad,Chicken,Protein,534
2026-01-08,Abbottabad,Meat,Protein,1125
2026-01-08,Abbottabad,Cooking Oil,Others,512
2026-01-08,Abbottabad,Tea,Others,1666
2026-01-08,Mirpur,Flour,Essentials,171
2026-01-08,Mirpur,Sugar,Essentials,155
2026-01-08,Mirpur,Rice,Essentials,166
2026-01-08,Mirpur,Milk,Essentials,250
2026-01-08,Mirpur,Eggs,Essentials,318
2026-01-08,Mirpur,Bread,Essentials,69
2026-01-08,Mirpur,Petrol,Fuel,267
2026-01-08,Mirpur,Diesel,Fuel,239
2026-01-08,Mirpur,Onion,Vegetables,69
2026-01-08,Mirpur,Tomato,Vegetables,109
2026-01-08,Mirpur,Potato,Vegetables,70
2026-01-08,Mirpur,Chicken,Protein,529
2026-01-08,Mirpur,Meat,Protein,1082
2026-01-08,Mirpur,Cooking Oil,Others,488
2026-01-08,Mirpur,Tea,Others,1672
2026-01-09,Karachi,Flour,Essentials,170
2026-01-09,Karachi,Sugar,Essentials,154
2026-01-09,Karachi,Rice,Essentials,161
2026-01-09,Karachi,Milk,Essentials,261
2026-01-09,Karachi,Eggs,Essentials,326
2026-01-09,Karachi,Bread,Essentials,69
2026-01-09,Karachi,Petrol,Fuel,280
2026-01-09,Karachi,Diesel,Fuel,251
2026-01-09,Karachi,Onion,Vegetables,92
2026-01-09,Karachi,Tomato,Vegetables,100
2026-01-09,Karachi,Potato,Vegetables,59
2026-01-09,Karachi,Chicken,Protein,581
2026-01-09,Karachi,Meat,Protein,1163
2026-01-09,Karachi,Cooking Oil,Others,510
2026-01-09,Karachi,Tea,Others,1707
2026-01-09,Lahore,Flour,Essentials,168
2026-01-09,Lahore,Sugar,Essentials,156
2026-01-09,Lahore,Rice,Essentials,172
2026-01-09,Lahore,Milk,Essentials,258
2026-01-09,Lahore,Eggs,Essentials,325
2026-01-09,Lahore,Bread,Essentials,67
2026-01-09,Lahore,Petrol,Fuel,272
2026-01-09,Lahore,Diesel,Fuel,244
2026-01-09,Lahore,Onion,Vegetables,97
2026-01-09,Lahore,Tomato,Vegetables,125
2026-01-09,Lahore,Potato,Vegetables,71
2026-01-09,Lahore,Chicken,Protein,524
2026-01-09,Lahore,Meat,Protein,1112
2026-01-09,Lahore,Cooking Oil,Others,508
2026-01-09,Lahore,Tea,Others,1633
2026-01-09,Islamabad,Flour,Essentials,186
2026-01-09,Islamabad,Sugar,Essentials,151
2026-01-09,Islamabad,Rice,Essentials,178
2026-01-09,Islamabad,Milk,Essentials,260
2026-01-09,Islamabad,Eggs,Essentials,334
2026-01-09,Islamabad,Bread,Essentials,66
2026-01-09,Islamabad,Petrol,Fuel,277
2026-01-09,Islamabad,Diesel,Fuel,249
2026-01-09,Islamabad,Onion,Vegetables,82
2026-01-09,Islamabad,Tomato,Vegetables,104
2026-01-09,Islamabad,Potato,Vegetables,65
2026-01-09,Islamabad,Chicken,Protein,552
2026-01-09,Islamabad,Meat,Protein,1176
2026-01-09,Islamabad,Cooking Oil,Others,494
2026-01-09,Islamabad,Tea,Others,1688
2026-01-09,Faisalabad,Flour,Essentials,183
2026-01-09,Faisalabad,Sugar,Essentials,156
2026-01-09,Faisalabad,Rice,Essentials,152
2026-01-09,Faisalabad,Milk,Essentials,246
2026-01-09,Faisalabad,Eggs,Essentials,314
2026-01-09,Faisalabad,Bread,Essentials,78
2026-01-09,Faisalabad,Petrol,Fuel,267
2026-01-09,Faisalabad,Diesel,Fuel,239
2026-01-09,Faisalabad,Onion,Vegetables,72
2026-01-09,Faisalabad,Tomato,Vegetables,101
2026-01-09,Faisalabad,Potato,Vegetables,67
2026-01-09,Faisalabad,Chicken,Protein,536
2026-01-09,Faisalabad,Meat,Protein,1093
2026-01-09,Faisalabad,Cooking Oil,Others,476
2026-01-09,Faisalabad,Tea,Others,1658
2026-01-09,Rawalpindi,Flour,Essentials,159
2026-01-09,Rawalpindi,Sugar,Essentials,154
2026-01-09,Rawalpindi,Rice,Essentials,166
2026-01-09,Rawalpindi,Milk,Essentials,256
2026-01-09,Rawalpindi,Eggs,Essentials,306
2026-01-09,Rawalpindi,Bread,Essentials,71
2026-01-09,Rawalpindi,Petrol,Fuel,269
2026-01-09,Rawalpindi,Diesel,Fuel,242
2026-01-09,Rawalpindi,Onion,Vegetables,94
2026-01-09,Rawalpindi,Tomato,Vegetables,99
2026-01-09,Rawalpindi,Potato,Vegetables,69
2026-01-09,Rawalpindi,Chicken,Protein,532
2026-01-09,Rawalpindi,Meat,Protein,1158
2026-01-09,Rawalpindi,Cooking Oil,Others,496
2026-01-09,Rawalpindi,Tea,Others,1668
2026-01-09,Multan,Flour,Essentials,173
2026-01-09,Multan,Sugar,Essentials,156
2026-01-09,Multan,Rice,Essentials,153
2026-01-09,Multan,Milk,Essentials,243
2026-01-09,Multan,Eggs,Essentials,310
2026-01-09,Multan,Bread,Essentials,71
2026-01-09,Multan,Petrol,Fuel,264
2026-01-09,Multan,Diesel,Fuel,237
2026-01-09,Multan,Onion,Vegetables,88
2026-01-09,Multan,Tomato,Vegetables,122
2026-01-09,Multan,Potato,Vegetables,69
2026-01-09,Multan,Chicken,Protein,552
2026-01-09,Multan,Meat,Protein,1058
2026-01-09,Multan,Cooking Oil,Others,464
2026-01-09,Multan,Tea,Others,1646
2026-01-09,Peshawar,Flour,Essentials,166
2026-01-09,Peshawar,Sugar,Essentials,146
2026-01-09,Peshawar,Rice,Essentials,164
2026-01-09,Peshawar,Milk,Essentials,258
2026-01-09,Peshawar,Eggs,Essentials,317
2026-01-09,Peshawar,Bread,Essentials,74
2026-01-09,Peshawar,Petrol,Fuel,275
2026-01-09,Peshawar,Diesel,Fuel,246
2026-01-09,Peshawar,Onion,Vegetables,91
2026-01-09,Peshawar,Tomato,Vegetables,122
2026-01-09,Peshawar,Potato,Vegetables,63
2026-01-09,Peshawar,Chicken,Protein,559
2026-01-09,Peshawar,Meat,Protein,1124
2026-01-09,Peshawar,Cooking Oil,Others,493
2026-01-09,Peshawar,Tea,Others,1655
2026-01-09,Quetta,Flour,Essentials,172
2026-01-09,Quetta,Sugar,Essentials,164
2026-01-09,Quetta,Rice,Essentials,164
2026-01-09,Quetta,Milk,Essentials,264
2026-01-09,Quetta,Eggs,Essentials,327
2026-01-09,Quetta,Bread,Essentials,72
2026-01-09,Quetta,Petrol,Fuel,277
2026-01-09,Quetta,Diesel,Fuel,249
2026-01-09,Quetta,Onion,Vegetables,84
2026-01-09,Quetta,Tomato,Vegetables,99
2026-01-09,Quetta,Potato,Vegetables,70
2026-01-09,Quetta,Chicken,Protein,540
2026-01-09,Quetta,Meat,Protein,1155
2026-01-09,Quetta,Cooking Oil,Others,510
2026-01-09,Quetta,Tea,Others,1667
2026-01-09,Sialkot,Flour,Essentials,154
2026-01-09,Sialkot,Sugar,Essentials,150
2026-01-09,Sialkot,Rice,Essentials,152
2026-01-09,Sialkot,Milk,Essentials,247
2026-01-09,Sialkot,Eggs,Essentials,317
2026-01-09,Sialkot,Bread,Essentials,65
2026-01-09,Sialkot,Petrol,Fuel,264
2026-01-09,Sialkot,Diesel,Fuel,237
2026-01-09,Sialkot,Onion,Vegetables,75
2026-01-09,Sialkot,Tomato,Vegetables,105
2026-01-09,Sialkot,Potato,Vegetables,62
2026-01-09,Sialkot,Chicken,Protein,526
2026-01-09,Sialkot,Meat,Protein,1145
2026-01-09,Sialkot,Cooking Oil,Others,482
2026-01-09,Sialkot,Tea,Others,1600
2026-01-09,Hyderabad,Flour,Essentials,185
2026-01-09,Hyderabad,Sugar,Essentials,146
2026-01-09,Hyderabad,Rice,Essentials,160
2026-01-09,Hyderabad,Milk,Essentials,258
2026-01-09,Hyderabad,Eggs,Essentials,308
2026-01-09,Hyderabad,Bread,Essentials,70
2026-01-09,Hyderabad,Petrol,Fuel,269
2026-01-09,Hyderabad,Diesel,Fuel,242
2026-01-09,Hyderabad,Onion,Vegetables,86
2026-01-09,Hyderabad,Tomato,Vegetables,86
2026-01-09,Hyderabad,Potato,Vegetables,77
2026-01-09,Hyderabad,Chicken,Protein,529
2026-01-09,Hyderabad,Meat,Protein,1126
2026-01-09,Hyderabad,Cooking Oil,Others,485
2026-01-09,Hyderabad,Tea,Others,1637
2026-01-09,Gujranwala,Flour,Essentials,173
2026-01-09,Gujranwala,Sugar,Essentials,149
2026-01-09,Gujranwala,Rice,Essentials,159
2026-01-09,Gujranwala,Milk,Essentials,248
2026-01-09,Gujranwala,Eggs,Essentials,319
2026-01-09,Gujranwala,Bread,Essentials,71
2026-01-09,Gujranwala,Petrol,Fuel,267
2026-01-09,Gujranwala,Diesel,Fuel,239
2026-01-09,Gujranwala,Onion,Vegetables,61
2026-01-09,Gujranwala,Tomato,Vegetables,77
2026-01-09,Gujranwala,Potato,Vegetables,59
2026-01-09,Gujranwala,Chicken,Protein,527
2026-01-09,Gujranwala,Meat,Protein,1073
2026-01-09,Gujranwala,Cooking Oil,Others,476
2026-01-09,Gujranwala,Tea,Others,1651
2026-01-09,Sukkur,Flour,Essentials,154
2026-01-09,Sukkur,Sugar,Essentials,160
2026-01-09,Sukkur,Rice,Essentials,154
2026-01-09,Sukkur,Milk,Essentials,239
2026-01-09,Sukkur,Eggs,Essentials,309
2026-01-09,Sukkur,Bread,Essentials,65
2026-01-09,Sukkur,Petrol,Fuel,261
2026-01-09,Sukkur,Diesel,Fuel,234
2026-01-09,Sukkur,Onion,Vegetables,88
2026-01-09,Sukkur,Tomato,Vegetables,83
2026-01-09,Sukkur,Potato,Vegetables,49
2026-01-09,Sukkur,Chicken,Protein,523
2026-01-09,Sukkur,Meat,Protein,1087
2026-01-09,Sukkur,Cooking Oil,Others,468
2026-01-09,Sukkur,Tea,Others,1595
2026-01-09,Bahawalpur,Flour,Essentials,162
2026-01-09,Bahawalpur,Sugar,Essentials,144
2026-01-09,Bahawalpur,Rice,Essentials,164
2026-01-09,Bahawalpur,Milk,Essentials,243
2026-01-09,Bahawalpur,Eggs,Essentials,300
2026-01-09,Bahawalpur,Bread,Essentials,74
2026-01-09,Bahawalpur,Petrol,Fuel,261
2026-01-09,Bahawalpur,Diesel,Fuel,234
2026-01-09,Bahawalpur,Onion,Vegetables,85
2026-01-09,Bahawalpur,Tomato,Vegetables,116
2026-01-09,Bahawalpur,Potato,Vegetables,62
2026-01-09,Bahawalpur,Chicken,Protein,517
2026-01-09,Bahawalpur,Meat,Protein,1096
2026-01-09,Bahawalpur,Cooking Oil,Others,473
2026-01-09,Bahawalpur,Tea,Others,1625
2026-01-09,Abbottabad,Flour,Essentials,160
2026-01-09,Abbottabad,Sugar,Essentials,144
2026-01-09,Abbottabad,Rice,Essentials,171
2026-01-09,Abbottabad,Milk,Essentials,258
2026-01-09,Abbottabad,Eggs,Essentials,328
2026-01-09,Abbottabad,Bread,Essentials,68
2026-01-09,Abbottabad,Petrol,Fuel,272
2026-01-09,Abbottabad,Diesel,Fuel,244
2026-01-09,Abbottabad,Onion,Vegetables,71
2026-01-09,Abbottabad,Tomato,Vegetables,116
2026-01-09,Abbottabad,Potato,Vegetables,71
2026-01-09,Abbottabad,Chicken,Protein,560
2026-01-09,Abbottabad,Meat,Protein,1132
2026-01-09,Abbottabad,Cooking Oil,Others,497
2026-01-09,Abbottabad,Tea,Others,1655
2026-01-09,Mirpur,Flour,Essentials,158
2026-01-09,Mirpur,Sugar,Essentials,152
2026-01-09,Mirpur,Rice,Essentials,168
2026-01-09,Mirpur,Milk,Essentials,253
2026-01-09,Mirpur,Eggs,Essentials,314
2026-01-09,Mirpur,Bread,Essentials,78
2026-01-09,Mirpur,Petrol,Fuel,267
2026-01-09,Mirpur,Diesel,Fuel,239
2026-01-09,Mirpur,Onion,Vegetables,81
2026-01-09,Mirpur,Tomato,Vegetables,90
2026-01-09,Mirpur,Potato,Vegetables,66
2026-01-09,Mirpur,Chicken,Protein,526
2026-01-09,Mirpur,Meat,Protein,1089
2026-01-09,Mirpur,Cooking Oil,Others,487
2026-01-09,Mirpur,Tea,Others,1648
2026-01-10,Karachi,Flour,Essentials,168
2026-01-10,Karachi,Sugar,Essentials,161
2026-01-10,Karachi,Rice,Essentials,156
2026-01-10,Karachi,Milk,Essentials,258
2026-01-10,Karachi,Eggs,Essentials,326
2026-01-10,Karachi,Bread,Essentials,75
2026-01-10,Karachi,Petrol,Fuel,280
2026-01-10,Karachi,Diesel,Fuel,251
2026-01-10,Karachi,Onion,Vegetables,79
2026-01-10,Karachi,Tomato,Vegetables,130
2026-01-10,Karachi,Potato,Vegetables,58
2026-01-10,Karachi,Chicken,Protein,549
2026-01-10,Karachi,Meat,Protein,1176
2026-01-10,Karachi,Cooking Oil,Others,510
2026-01-10,Karachi,Tea,Others,1717
2026-01-10,Lahore,Flour,Essentials,173
2026-01-10,Lahore,Sugar,Essentials,156
2026-01-10,Lahore,Rice,Essentials,171
2026-01-10,Lahore,Milk,Essentials,259
2026-01-10,Lahore,Eggs,Essentials,305
2026-01-10,Lahore,Bread,Essentials,71
2026-01-10,Lahore,Petrol,Fuel,272
2026-01-10,Lahore,Diesel,Fuel,244
2026-01-10,Lahore,Onion,Vegetables,81
2026-01-10,Lahore,Tomato,Vegetables,97
2026-01-10,Lahore,Potato,Vegetables,73
2026-01-10,Lahore,Chicken,Protein,552
2026-01-10,Lahore,Meat,Protein,1127
2026-01-10,Lahore,Cooking Oil,Others,500
2026-01-10,Lahore,Tea,Others,1692
2026-01-10,Islamabad,Flour,Essentials,180
2026-01-10,Islamabad,Sugar,Essentials,167
2026-01-10,Islamabad,Rice,Essentials,157
2026-01-10,Islamabad,Milk,Essentials,256
2026-01-10,Islamabad,Eggs,Essentials,354
2026-01-10,Islamabad,Bread,Essentials,75
2026-01-10,Islamabad,Petrol,Fuel,277
2026-01-10,Islamabad,Diesel,Fuel,249
2026-01-10,Islamabad,Onion,Vegetables,90
2026-01-10,Islamabad,Tomato,Vegetables,117
2026-01-10,Islamabad,Potato,Vegetables,58
2026-01-10,Islamabad,Chicken,Protein,571
2026-01-10,Islamabad,Meat,Protein,1150
2026-01-10,Islamabad,Cooking Oil,Others,523
2026-01-10,Islamabad,Tea,Others,1709
2026-01-10,Faisalabad,Flour,Essentials,186
2026-01-10,Faisalabad,Sugar,Essentials,145
2026-01-10,Faisalabad,Rice,Essentials,161
2026-01-10,Faisalabad,Milk,Essentials,253
2026-01-10,Faisalabad,Eggs,Essentials,335
2026-01-10,Faisalabad,Bread,Essentials,78
2026-01-10,Faisalabad,Petrol,Fuel,267
2026-01-10,Faisalabad,Diesel,Fuel,239
2026-01-10,Faisalabad,Onion,Vegetables,79
2026-01-10,Faisalabad,Tomato,Vegetables,100
2026-01-10,Faisalabad,Potato,Vegetables,64
2026-01-10,Faisalabad,Chicken,Protein,559
2026-01-10,Faisalabad,Meat,Protein,1139
2026-01-10,Faisalabad,Cooking Oil,Others,485
2026-01-10,Faisalabad,Tea,Others,1614
2026-01-10,Rawalpindi,Flour,Essentials,170
2026-01-10,Rawalpindi,Sugar,Essentials,155
2026-01-10,Rawalpindi,Rice,Essentials,173
2026-01-10,Rawalpindi,Milk,Essentials,254
2026-01-10,Rawalpindi,Eggs,Essentials,333
2026-01-10,Rawalpindi,Bread,Essentials,64
2026-01-10,Rawalpindi,Petrol,Fuel,269
2026-01-10,Rawalpindi,Diesel,Fuel,242
2026-01-10,Rawalpindi,Onion,Vegetables,81
2026-01-10,Rawalpindi,Tomato,Vegetables,101
2026-01-10,Rawalpindi,Potato,Vegetables,57
2026-01-10,Rawalpindi,Chicken,Protein,559
2026-01-10,Rawalpindi,Meat,Protein,1123
2026-01-10,Rawalpindi,Cooking Oil,Others,484
2026-01-10,Rawalpindi,Tea,Others,1650
2026-01-10,Multan,Flour,Essentials,178
2026-01-10,Multan,Sugar,Essentials,156
2026-01-10,Multan,Rice,Essentials,156
2026-01-10,Multan,Milk,Essentials,251
2026-01-10,Multan,Eggs,Essentials,332
2026-01-10,Multan,Bread,Essentials,74
2026-01-10,Multan,Petrol,Fuel,264
2026-01-10,Multan,Diesel,Fuel,237
2026-01-10,Multan,Onion,Vegetables,91
2026-01-10,Multan,Tomato,Vegetables,86
2026-01-10,Multan,Potato,Vegetables,61
2026-01-10,Multan,Chicken,Protein,552
2026-01-10,Multan,Meat,Protein,1141
2026-01-10,Multan,Cooking Oil,Others,487
2026-01-10,Multan,Tea,Others,1637
2026-01-10,Peshawar,Flour,Essentials,179
2026-01-10,Peshawar,Sugar,Essentials,162
2026-01-10,Peshawar,Rice,Essentials,160
2026-01-10,Peshawar,Milk,Essentials,250
2026-01-10,Peshawar,Eggs,Essentials,327
2026-01-10,Peshawar,Bread,Essentials,74
2026-01-10,Peshawar,Petrol,Fuel,275
2026-01-10,Peshawar,Diesel,Fuel,246
2026-01-10,Peshawar,Onion,Vegetables,77
2026-01-10,Peshawar,Tomato,Vegetables,89
2026-01-10,Peshawar,Potato,Vegetables,65
2026-01-10,Peshawar,Chicken,Protein,531
2026-01-10,Peshawar,Meat,Protein,1139
2026-01-10,Peshawar,Cooking Oil,Others,504
2026-01-10,Peshawar,Tea,Others,1691
2026-01-10,Quetta,Flour,Essentials,175
2026-01-10,Quetta,Sugar,Essentials,150
2026-01-10,Quetta,Rice,Essentials,151
2026-01-10,Quetta,Milk,Essentials,260
2026-01-10,Quetta,Eggs,Essentials,324
2026-01-10,Quetta,Bread,Essentials,69
2026-01-10,Quetta,Petrol,Fuel,277
2026-01-10,Quetta,Diesel,Fuel,249
2026-01-10,Quetta,Onion,Vegetables,78
2026-01-10,Quetta,Tomato,Vegetables,104
2026-01-10,Quetta,Potato,Vegetables,75
2026-01-10,Quetta,Chicken,Protein,583
2026-01-10,Quetta,Meat,Protein,1135
2026-01-10,Quetta,Cooking Oil,Others,510
2026-01-10,Quetta,Tea,Others,1715
2026-01-10,Sialkot,Flour,Essentials,180
2026-01-10,Sialkot,Sugar,Essentials,152
2026-01-10,Sialkot,Rice,Essentials,167
2026-01-10,Sialkot,Milk,Essentials,247
2026-01-10,Sialkot,Eggs,Essentials,337
2026-01-10,Sialkot,Bread,Essentials,72
2026-01-10,Sialkot,Petrol,Fuel,264
2026-01-10,Sialkot,Diesel,Fuel,237
2026-01-10,Sialkot,Onion,Vegetables,70
2026-01-10,Sialkot,Tomato,Vegetables,107
2026-01-10,Sialkot,Potato,Vegetables,72
2026-01-10,Sialkot,Chicken,Protein,530
2026-01-10,Sialkot,Meat,Protein,1078
2026-01-10,Sialkot,Cooking Oil,Others,472
2026-01-10,Sialkot,Tea,Others,1651
2026-01-10,Hyderabad,Flour,Essentials,161
2026-01-10,Hyderabad,Sugar,Essentials,157
2026-01-10,Hyderabad,Rice,Essentials,177
2026-01-10,Hyderabad,Milk,Essentials,261
2026-01-10,Hyderabad,Eggs,Essentials,322
2026-01-10,Hyderabad,Bread,Essentials,71
2026-01-10,Hyderabad,Petrol,Fuel,269
2026-01-10,Hyderabad,Diesel,Fuel,242
2026-01-10,Hyderabad,Onion,Vegetables,61
2026-01-10,Hyderabad,Tomato,Vegetables,117
2026-01-10,Hyderabad,Potato,Vegetables,62
2026-01-10,Hyderabad,Chicken,Protein,527
2026-01-10,Hyderabad,Meat,Protein,1127
2026-01-10,Hyderabad,Cooking Oil,Others,481
2026-01-10,Hyderabad,Tea,Others,1663
2026-01-10,Gujranwala,Flour,Essentials,175
2026-01-10,Gujranwala,Sugar,Essentials,156
2026-01-10,Gujranwala,Rice,Essentials,156
2026-01-10,Gujranwala,Milk,Essentials,248
2026-01-10,Gujranwala,Eggs,Essentials,304
2026-01-10,Gujranwala,Bread,Essentials,75
2026-01-10,Gujranwala,Petrol,Fuel,267
2026-01-10,Gujranwala,Diesel,Fuel,239
2026-01-10,Gujranwala,Onion,Vegetables,84
2026-01-10,Gujranwala,Tomato,Vegetables,103
2026-01-10,Gujranwala,Potato,Vegetables,56
2026-01-10,Gujranwala,Chicken,Protein,548
2026-01-10,Gujranwala,Meat,Protein,1122
2026-01-10,Gujranwala,Cooking Oil,Others,496
2026-01-10,Gujranwala,Tea,Others,1663
2026-01-10,Sukkur,Flour,Essentials,169
2026-01-10,Sukkur,Sugar,Essentials,150
2026-01-10,Sukkur,Rice,Essentials,140
2026-01-10,Sukkur,Milk,Essentials,248
2026-01-10,Sukkur,Eggs,Essentials,323
2026-01-10,Sukkur,Bread,Essentials,77
2026-01-10,Sukkur,Petrol,Fuel,261
2026-01-10,Sukkur,Diesel,Fuel,234
2026-01-10,Sukkur,Onion,Vegetables,75
2026-01-10,Sukkur,Tomato,Vegetables,107
2026-01-10,Sukkur,Potato,Vegetables,52
2026-01-10,Sukkur,Chicken,Protein,528
2026-01-10,Sukkur,Meat,Protein,1086
2026-01-10,Sukkur,Cooking Oil,Others,490
2026-01-10,Sukkur,Tea,Others,1648
2026-01-10,Bahawalpur,Flour,Essentials,164
2026-01-10,Bahawalpur,Sugar,Essentials,138
2026-01-10,Bahawalpur,Rice,Essentials,151
2026-01-10,Bahawalpur,Milk,Essentials,244
2026-01-10,Bahawalpur,Eggs,Essentials,306
2026-01-10,Bahawalpur,Bread,Essentials,67
2026-01-10,Bahawalpur,Petrol,Fuel,261
2026-01-10,Bahawalpur,Diesel,Fuel,234
2026-01-10,Bahawalpur,Onion,Vegetables,88
2026-01-10,Bahawalpur,Tomato,Vegetables,103
2026-01-10,Bahawalpur,Potato,Vegetables,61
2026-01-10,Bahawalpur,Chicken,Protein,523
2026-01-10,Bahawalpur,Meat,Protein,1075
2026-01-10,Bahawalpur,Cooking Oil,Others,457
2026-01-10,Bahawalpur,Tea,Others,1602
2026-01-10,Abbottabad,Flour,Essentials,175
